Team,Event_Id,Event_Time,Sport
Baltimore Orioles,9715974,2017-05-29 17:05:00+00:00,mlb
Baltimore Orioles,9715901,2017-08-21 23:05:00+00:00,mlb
Baltimore Orioles,9715909,2017-05-19 23:05:00+00:00,mlb
Baltimore Orioles,9715912,2017-08-31 23:05:00+00:00,mlb
Baltimore Orioles,9715934,2017-07-19 23:05:00+00:00,mlb
Baltimore Orioles,9715970,2017-04-07 23:05:00+00:00,mlb
Baltimore Orioles,9715978,2017-09-05 23:05:00+00:00,mlb
Baltimore Orioles,9715899,2017-07-22 23:05:00+00:00,mlb
Baltimore Orioles,9715910,2017-05-20 20:05:00+00:00,mlb
Baltimore Orioles,9715918,2017-07-14 23:05:00+00:00,mlb
Baltimore Orioles,9715929,2017-05-09 23:05:00+00:00,mlb
Baltimore Orioles,9715932,2017-07-17 23:05:00+00:00,mlb
Baltimore Orioles,9715954,2017-09-19 23:05:00+00:00,mlb
Baltimore Orioles,9715965,2017-05-23 23:05:00+00:00,mlb
Baltimore Orioles,9715976,2017-05-31 23:05:00+00:00,mlb
Baltimore Orioles,9715900,2017-07-23 17:35:00+00:00,mlb
Baltimore Orioles,9715911,2017-05-21 17:35:00+00:00,mlb
Baltimore Orioles,9715919,2017-07-15 23:05:00+00:00,mlb
Baltimore Orioles,9715955,2017-09-20 23:05:00+00:00,mlb
Baltimore Orioles,9715966,2017-05-24 16:35:00+00:00,mlb
Baltimore Orioles,9715927,2017-08-29 23:05:00+00:00,mlb
Baltimore Orioles,9715930,2017-06-06 23:05:00+00:00,mlb
Baltimore Orioles,9715952,2017-06-04 17:35:00+00:00,mlb
Baltimore Orioles,9715898,2017-07-21 23:05:00+00:00,mlb
Baltimore Orioles,9715906,2017-04-05 23:05:00+00:00,mlb
Baltimore Orioles,9715920,2017-07-16 17:35:00+00:00,mlb
Baltimore Orioles,9715928,2017-05-08 23:05:00+00:00,mlb
Baltimore Orioles,9715931,2017-06-07 23:05:00+00:00,mlb
Baltimore Orioles,9715953,2017-09-18 23:05:00+00:00,mlb
Baltimore Orioles,9715964,2017-05-22 23:05:00+00:00,mlb
Baltimore Orioles,9715975,2017-05-30 23:05:00+00:00,mlb
Baltimore Orioles,9715895,2017-08-19 23:05:00+00:00,mlb
Baltimore Orioles,9715914,2017-09-02 23:05:00+00:00,mlb
Baltimore Orioles,9715925,2017-08-30 19:05:00+00:00,mlb
Baltimore Orioles,9715947,2017-04-22 23:05:00+00:00,mlb
Baltimore Orioles,9715950,2017-06-02 23:05:00+00:00,mlb
Baltimore Orioles,9715972,2017-04-09 17:35:00+00:00,mlb
Baltimore Orioles,9715904,2017-08-23 19:05:00+00:00,mlb
Baltimore Orioles,9715915,2017-09-03 17:35:00+00:00,mlb
Baltimore Orioles,9715926,2017-08-28 23:05:00+00:00,mlb
Baltimore Orioles,9715948,2017-04-23 17:35:00+00:00,mlb
Baltimore Orioles,9715951,2017-06-03 23:15:00+00:00,mlb
Baltimore Orioles,9715894,2017-08-18 23:05:00+00:00,mlb
Baltimore Orioles,9715902,2017-08-22 23:05:00+00:00,mlb
Baltimore Orioles,9715913,2017-09-01 23:05:00+00:00,mlb
Baltimore Orioles,9715935,2017-07-20 23:05:00+00:00,mlb
Baltimore Orioles,9715946,2017-04-21 23:05:00+00:00,mlb
Baltimore Orioles,9715971,2017-04-08 20:05:00+00:00,mlb
Baltimore Orioles,9715979,2017-09-06 23:05:00+00:00,mlb
Baltimore Orioles,9715963,2017-08-06 17:35:00+00:00,mlb
Baltimore Orioles,9715959,2017-08-03 23:05:00+00:00,mlb
Baltimore Orioles,9715969,2017-05-07 17:35:00+00:00,mlb
Baltimore Orioles,9715968,2017-05-06 23:05:00+00:00,mlb
Baltimore Orioles,9715967,2017-05-05 23:05:00+00:00,mlb
Baltimore Orioles,9715938,2017-04-26 23:05:00+00:00,mlb
Baltimore Orioles,9715941,2017-07-02 17:35:00+00:00,mlb
Baltimore Orioles,9715939,2017-06-30 23:05:00+00:00,mlb
Baltimore Orioles,9715942,2017-09-21 23:05:00+00:00,mlb
Baltimore Orioles,9715943,2017-09-22 23:05:00+00:00,mlb
Baltimore Orioles,9715944,2017-09-23 23:05:00+00:00,mlb
Baltimore Orioles,9715916,2017-06-17 20:05:00+00:00,mlb
Baltimore Orioles,9715921,2017-06-19 23:05:00+00:00,mlb
Baltimore Orioles,9715922,2017-06-20 23:05:00+00:00,mlb
Baltimore Orioles,9715917,2017-06-18 17:35:00+00:00,mlb
Baltimore Orioles,9727441,2017-06-16 23:05:00+00:00,mlb
Baltimore Orioles,9715961,2017-08-05 23:05:00+00:00,mlb
Baltimore Orioles,9715960,2017-08-04 23:05:00+00:00,mlb
Baltimore Orioles,9715933,2017-07-18 23:05:00+00:00,mlb
Baltimore Orioles,9715897,2017-08-20 17:35:00+00:00,mlb
Baltimore Orioles,9715905,2017-04-03 19:05:00+00:00,mlb
Baltimore Orioles,9715949,2017-06-01 23:05:00+00:00,mlb
Baltimore Orioles,9715977,2017-09-04 17:35:00+00:00,mlb
Baltimore Orioles,9715945,2017-09-24 17:35:00+00:00,mlb
Baltimore Orioles,9715936,2017-04-24 23:05:00+00:00,mlb
Baltimore Orioles,9715937,2017-04-25 23:05:00+00:00,mlb
Baltimore Orioles,9715940,2017-07-01 20:05:00+00:00,mlb
Baltimore Orioles,9715956,2017-07-31 23:05:00+00:00,mlb
Baltimore Orioles,9715957,2017-08-01 23:05:00+00:00,mlb
Baltimore Orioles,9715958,2017-08-02 23:05:00+00:00,mlb
Baltimore Orioles,9715923,2017-06-21 23:05:00+00:00,mlb
Baltimore Orioles,9715924,2017-06-22 23:05:00+00:00,mlb
Los Angeles Dodgers,9714375,2017-05-09 02:10:00+00:00,mlb
Los Angeles Dodgers,9714449,2017-09-24 01:10:00+00:00,mlb
Los Angeles Dodgers,9714402,2017-06-20 02:10:00+00:00,mlb
Los Angeles Dodgers,9714390,2017-05-28 20:10:00+00:00,mlb
Los Angeles Dodgers,9714420,2017-07-21 02:10:00+00:00,mlb
Los Angeles Dodgers,9714376,2017-05-10 02:10:00+00:00,mlb
Los Angeles Dodgers,9714394,2017-06-07 02:10:00+00:00,mlb
Los Angeles Dodgers,9714422,2017-07-22 20:00:00+00:00,mlb
Los Angeles Dodgers,9714374,2017-05-04 02:10:00+00:00,mlb
Los Angeles Dodgers,9714404,2017-06-22 02:10:00+00:00,mlb
Los Angeles Dodgers,9714393,2017-06-06 02:10:00+00:00,mlb
Los Angeles Dodgers,9714395,2017-06-07 19:10:00+00:00,mlb
Los Angeles Dodgers,9714450,2017-09-24 20:10:00+00:00,mlb
Los Angeles Dodgers,9714388,2017-05-27 02:10:00+00:00,mlb
Los Angeles Dodgers,9714377,2017-05-11 02:10:00+00:00,mlb
Los Angeles Dodgers,9714405,2017-06-23 02:10:00+00:00,mlb
Los Angeles Dodgers,9714427,2017-07-29 02:10:00+00:00,mlb
Los Angeles Dodgers,9714430,2017-07-30 20:10:00+00:00,mlb
Los Angeles Dodgers,9714372,2017-05-02 02:10:00+00:00,mlb
Los Angeles Dodgers,9714421,2017-07-22 02:10:00+00:00,mlb
Los Angeles Dodgers,9714429,2017-07-29 20:05:00+00:00,mlb
Los Angeles Dodgers,9714389,2017-05-27 23:15:00+00:00,mlb
Los Angeles Dodgers,9714403,2017-06-21 02:10:00+00:00,mlb
Los Angeles Dodgers,9714448,2017-09-23 02:10:00+00:00,mlb
Los Angeles Dodgers,9714423,2017-07-23 20:00:00+00:00,mlb
Los Angeles Dodgers,9714380,2017-05-20 02:10:00+00:00,mlb
Los Angeles Dodgers,9714400,2017-06-11 20:10:00+00:00,mlb
Los Angeles Dodgers,9714398,2017-06-10 02:10:00+00:00,mlb
Los Angeles Dodgers,9714399,2017-06-11 02:10:00+00:00,mlb
Los Angeles Dodgers,9714370,2017-04-30 01:10:00+00:00,mlb
Los Angeles Dodgers,9714379,2017-05-19 02:10:00+00:00,mlb
Los Angeles Dodgers,9714382,2017-05-21 20:10:00+00:00,mlb
Los Angeles Dodgers,9714381,2017-05-21 02:10:00+00:00,mlb
Los Angeles Dodgers,9714369,2017-04-29 02:10:00+00:00,mlb
Los Angeles Dodgers,9714371,2017-04-30 20:10:00+00:00,mlb
Los Angeles Dodgers,9714364,2017-04-16 01:10:00+00:00,mlb
Los Angeles Dodgers,9714443,2017-09-07 02:10:00+00:00,mlb
Los Angeles Dodgers,9714415,2017-07-07 02:10:00+00:00,mlb
Los Angeles Dodgers,9714366,2017-04-18 02:10:00+00:00,mlb
Los Angeles Dodgers,9714413,2017-07-05 01:10:00+00:00,mlb
Los Angeles Dodgers,9714414,2017-07-06 02:10:00+00:00,mlb
Los Angeles Dodgers,9714441,2017-09-05 00:10:00+00:00,mlb
Los Angeles Dodgers,9714365,2017-04-16 20:10:00+00:00,mlb
Los Angeles Dodgers,9714442,2017-09-06 02:10:00+00:00,mlb
Los Angeles Dodgers,9714425,2017-07-26 02:10:00+00:00,mlb
Los Angeles Dodgers,9714359,2017-04-03 20:10:00+00:00,mlb
Los Angeles Dodgers,9714362,2017-04-06 19:10:00+00:00,mlb
Los Angeles Dodgers,9714451,2017-09-26 02:10:00+00:00,mlb
Los Angeles Dodgers,9714360,2017-04-05 02:10:00+00:00,mlb
Los Angeles Dodgers,9714434,2017-08-13 20:10:00+00:00,mlb
Los Angeles Dodgers,9714361,2017-04-06 02:10:00+00:00,mlb
Los Angeles Dodgers,9714432,2017-08-12 02:10:00+00:00,mlb
Los Angeles Dodgers,9714433,2017-08-13 01:10:00+00:00,mlb
Los Angeles Dodgers,9714452,2017-09-27 02:10:00+00:00,mlb
Los Angeles Dodgers,9714426,2017-07-27 02:10:00+00:00,mlb
Los Angeles Dodgers,9714424,2017-07-25 02:10:00+00:00,mlb
Los Angeles Dodgers,9714453,2017-09-28 02:10:00+00:00,mlb
Los Angeles Dodgers,9714410,2017-06-27 02:10:00+00:00,mlb
Los Angeles Dodgers,9714411,2017-06-28 02:10:00+00:00,mlb
Los Angeles Dodgers,9741691,2017-04-02 01:10:00+00:00,mlb
Los Angeles Dodgers,9714368,2017-04-20 02:10:00+00:00,mlb
Los Angeles Dodgers,9714409,2017-06-25 20:10:00+00:00,mlb
Los Angeles Dodgers,9714445,2017-09-09 02:10:00+00:00,mlb
Los Angeles Dodgers,9714446,2017-09-10 01:10:00+00:00,mlb
Los Angeles Dodgers,9714407,2017-06-24 02:10:00+00:00,mlb
Los Angeles Dodgers,9714367,2017-04-19 02:10:00+00:00,mlb
Los Angeles Dodgers,9714408,2017-06-25 02:10:00+00:00,mlb
Los Angeles Dodgers,9714444,2017-09-08 02:10:00+00:00,mlb
Los Angeles Dodgers,9714437,2017-08-17 02:10:00+00:00,mlb
Los Angeles Dodgers,9714435,2017-08-16 02:10:00+00:00,mlb
Los Angeles Dodgers,9714438,2017-08-26 02:10:00+00:00,mlb
Los Angeles Dodgers,9714439,2017-08-27 01:10:00+00:00,mlb
Los Angeles Dodgers,9714447,2017-09-10 20:10:00+00:00,mlb
Los Angeles Dodgers,9714387,2017-05-26 02:10:00+00:00,mlb
Los Angeles Dodgers,9714384,2017-05-24 02:10:00+00:00,mlb
Los Angeles Dodgers,9714385,2017-05-25 02:10:00+00:00,mlb
Los Angeles Dodgers,9714417,2017-07-08 02:10:00+00:00,mlb
Los Angeles Dodgers,9714418,2017-07-08 23:15:00+00:00,mlb
Los Angeles Dodgers,9714419,2017-07-09 20:10:00+00:00,mlb
Los Angeles Dodgers,9714440,2017-08-27 20:10:00+00:00,mlb
Los Angeles Dodgers,9714363,2017-04-15 02:10:00+00:00,mlb
Los Angeles Dodgers,9714373,2017-05-03 02:10:00+00:00,mlb
Washington Nationals,9710817,2017-09-16 17:05:00+00:00,mlb
Washington Nationals,9710820,2017-08-12 23:05:00+00:00,mlb
Washington Nationals,9710842,2017-08-25 23:05:00+00:00,mlb
Washington Nationals,9710796,2017-07-07 23:05:00+00:00,mlb
Washington Nationals,9710862,2017-09-30 23:05:00+00:00,mlb
Washington Nationals,9710835,2017-04-28 23:05:00+00:00,mlb
Washington Nationals,9710811,2017-06-28 23:05:00+00:00,mlb
Washington Nationals,9710844,2017-08-27 17:35:00+00:00,mlb
Washington Nationals,9710797,2017-07-08 20:05:00+00:00,mlb
Washington Nationals,9710838,2017-04-30 17:35:00+00:00,mlb
Washington Nationals,9710816,2017-09-15 23:05:00+00:00,mlb
Washington Nationals,9710841,2017-07-05 23:05:00+00:00,mlb
Washington Nationals,9710863,2017-10-01 19:05:00+00:00,mlb
Washington Nationals,9710798,2017-07-09 17:35:00+00:00,mlb
Washington Nationals,9710793,2017-06-13 23:05:00+00:00,mlb
Washington Nationals,9710809,2017-06-26 23:05:00+00:00,mlb
Washington Nationals,9710840,2017-07-04 15:05:00+00:00,mlb
Washington Nationals,9710860,2017-09-28 23:05:00+00:00,mlb
Washington Nationals,9710799,2017-09-12 23:05:00+00:00,mlb
Washington Nationals,9710810,2017-06-27 23:05:00+00:00,mlb
Washington Nationals,9710818,2017-09-17 17:35:00+00:00,mlb
Washington Nationals,9710821,2017-08-13 17:35:00+00:00,mlb
Washington Nationals,9710843,2017-08-26 20:05:00+00:00,mlb
Washington Nationals,9710819,2017-08-11 23:05:00+00:00,mlb
Washington Nationals,9710881,2017-06-12 23:05:00+00:00,mlb
Washington Nationals,9710795,2017-07-06 23:05:00+00:00,mlb
Washington Nationals,9710836,2017-04-29 17:05:00+00:00,mlb
Washington Nationals,9710801,2017-09-14 23:05:00+00:00,mlb
Washington Nationals,9710812,2017-06-29 20:05:00+00:00,mlb
Washington Nationals,9710800,2017-09-13 23:05:00+00:00,mlb
Washington Nationals,9821718,2017-03-31 20:05:00+00:00,mlb
Washington Nationals,9710794,2017-06-14 20:05:00+00:00,mlb
Washington Nationals,9710839,2017-07-03 22:05:00+00:00,mlb
Washington Nationals,9710861,2017-09-29 23:05:00+00:00,mlb
Washington Nationals,9710829,2017-08-08 23:05:00+00:00,mlb
Washington Nationals,9710832,2017-08-28 23:05:00+00:00,mlb
Washington Nationals,9710825,2017-04-03 17:05:00+00:00,mlb
Washington Nationals,9710869,2017-06-25 17:35:00+00:00,mlb
Washington Nationals,9710867,2017-06-23 23:05:00+00:00,mlb
Washington Nationals,9710868,2017-06-24 20:05:00+00:00,mlb
Washington Nationals,9710834,2017-08-30 20:05:00+00:00,mlb
Washington Nationals,9710833,2017-08-29 23:05:00+00:00,mlb
Washington Nationals,9710826,2017-04-05 23:05:00+00:00,mlb
Washington Nationals,9710827,2017-04-06 20:05:00+00:00,mlb
Washington Nationals,9710830,2017-08-09 23:05:00+00:00,mlb
Washington Nationals,9710828,2017-08-07 23:05:00+00:00,mlb
Washington Nationals,9710831,2017-08-10 23:05:00+00:00,mlb
Washington Nationals,9710854,2017-05-13 23:05:00+00:00,mlb
Washington Nationals,9710858,2017-09-09 23:05:00+00:00,mlb
Washington Nationals,9710850,2017-04-14 20:05:00+00:00,mlb
Washington Nationals,9710857,2017-09-08 23:05:00+00:00,mlb
Washington Nationals,9710853,2017-05-12 23:05:00+00:00,mlb
Washington Nationals,9710856,2017-09-07 23:05:00+00:00,mlb
Washington Nationals,9710859,2017-09-10 17:35:00+00:00,mlb
Washington Nationals,9710851,2017-04-15 17:05:00+00:00,mlb
Washington Nationals,9710852,2017-04-16 17:35:00+00:00,mlb
Washington Nationals,9710872,2017-07-30 17:35:00+00:00,mlb
Washington Nationals,9710845,2017-05-10 23:05:00+00:00,mlb
Washington Nationals,9710846,2017-05-11 23:05:00+00:00,mlb
Washington Nationals,9710865,2017-06-10 16:05:00+00:00,mlb
Washington Nationals,9710866,2017-06-11 20:05:00+00:00,mlb
Washington Nationals,9710870,2017-07-28 23:05:00+00:00,mlb
Washington Nationals,9710871,2017-07-29 23:05:00+00:00,mlb
Washington Nationals,9710855,2017-05-14 17:35:00+00:00,mlb
Washington Nationals,9710847,2017-05-26 23:05:00+00:00,mlb
Washington Nationals,9710848,2017-05-27 20:05:00+00:00,mlb
Washington Nationals,9710849,2017-05-28 17:35:00+00:00,mlb
Washington Nationals,9710815,2017-05-04 17:05:00+00:00,mlb
Washington Nationals,9710822,2017-05-23 23:05:00+00:00,mlb
Washington Nationals,9710823,2017-05-24 23:05:00+00:00,mlb
Washington Nationals,9710824,2017-05-25 20:05:00+00:00,mlb
Washington Nationals,9710880,2017-08-16 17:05:00+00:00,mlb
Washington Nationals,9710879,2017-08-15 23:05:00+00:00,mlb
Washington Nationals,9710864,2017-06-09 23:05:00+00:00,mlb
Washington Nationals,9710805,2017-04-10 23:05:00+00:00,mlb
Washington Nationals,9710807,2017-04-12 20:05:00+00:00,mlb
Washington Nationals,9710806,2017-04-11 23:05:00+00:00,mlb
Washington Nationals,9710803,2017-07-26 23:05:00+00:00,mlb
Washington Nationals,9710804,2017-07-27 16:05:00+00:00,mlb
Washington Nationals,9710802,2017-07-25 23:05:00+00:00,mlb
Washington Nationals,9710813,2017-05-02 23:05:00+00:00,mlb
Washington Nationals,9710814,2017-05-03 23:05:00+00:00,mlb
Arizona Diamondbacks,9718390,2017-05-11 01:40:00+00:00,mlb
Arizona Diamondbacks,9718442,2017-08-15 01:40:00+00:00,mlb
Arizona Diamondbacks,9718443,2017-08-15 19:40:00+00:00,mlb
Arizona Diamondbacks,9718382,2017-04-29 01:40:00+00:00,mlb
Arizona Diamondbacks,9718456,2017-09-14 01:40:00+00:00,mlb
Arizona Diamondbacks,9718455,2017-09-13 01:40:00+00:00,mlb
Arizona Diamondbacks,9718453,2017-09-12 01:40:00+00:00,mlb
Arizona Diamondbacks,9718384,2017-04-30 00:10:00+00:00,mlb
Arizona Diamondbacks,9718458,2017-09-14 19:40:00+00:00,mlb
Arizona Diamondbacks,9718416,2017-06-11 20:10:00+00:00,mlb
Arizona Diamondbacks,9718430,2017-07-22 01:40:00+00:00,mlb
Arizona Diamondbacks,9718438,2017-08-11 01:40:00+00:00,mlb
Arizona Diamondbacks,9718441,2017-08-13 20:10:00+00:00,mlb
Arizona Diamondbacks,9718449,2017-08-31 19:40:00+00:00,mlb
Arizona Diamondbacks,9718463,2017-09-27 01:40:00+00:00,mlb
Arizona Diamondbacks,9718375,2017-04-23 20:10:00+00:00,mlb
Arizona Diamondbacks,9718434,2017-07-26 01:40:00+00:00,mlb
Arizona Diamondbacks,9718417,2017-06-24 01:40:00+00:00,mlb
Arizona Diamondbacks,9718428,2017-07-09 02:10:00+00:00,mlb
Arizona Diamondbacks,9718431,2017-07-23 00:10:00+00:00,mlb
Arizona Diamondbacks,9718464,2017-09-27 19:40:00+00:00,mlb
Arizona Diamondbacks,9718435,2017-07-26 19:40:00+00:00,mlb
Arizona Diamondbacks,9718446,2017-08-27 20:10:00+00:00,mlb
Arizona Diamondbacks,9718460,2017-09-24 00:10:00+00:00,mlb
Arizona Diamondbacks,9718372,2017-04-22 01:40:00+00:00,mlb
Arizona Diamondbacks,9718462,2017-09-26 01:40:00+00:00,mlb
Arizona Diamondbacks,9718433,2017-07-25 01:40:00+00:00,mlb
Arizona Diamondbacks,9718444,2017-08-26 01:40:00+00:00,mlb
Arizona Diamondbacks,9718445,2017-08-27 00:10:00+00:00,mlb
Arizona Diamondbacks,9718461,2017-09-24 20:10:00+00:00,mlb
Arizona Diamondbacks,9718440,2017-08-13 00:10:00+00:00,mlb
Arizona Diamondbacks,9718394,2017-05-14 20:10:00+00:00,mlb
Arizona Diamondbacks,9718374,2017-04-23 00:10:00+00:00,mlb
Arizona Diamondbacks,9718366,2017-04-06 01:40:00+00:00,mlb
Arizona Diamondbacks,9718436,2017-08-09 01:40:00+00:00,mlb
Arizona Diamondbacks,9718447,2017-08-30 01:40:00+00:00,mlb
Arizona Diamondbacks,9718362,2017-04-02 20:10:00+00:00,mlb
Arizona Diamondbacks,9718368,2017-04-07 01:40:00+00:00,mlb
Arizona Diamondbacks,9718439,2017-08-12 01:40:00+00:00,mlb
Arizona Diamondbacks,9718393,2017-05-14 00:10:00+00:00,mlb
Arizona Diamondbacks,9718365,2017-04-05 01:40:00+00:00,mlb
Arizona Diamondbacks,9718437,2017-08-10 01:40:00+00:00,mlb
Arizona Diamondbacks,9718448,2017-08-31 01:40:00+00:00,mlb
Arizona Diamondbacks,9718459,2017-09-23 01:40:00+00:00,mlb
Arizona Diamondbacks,9718429,2017-07-09 20:10:00+00:00,mlb
Arizona Diamondbacks,9718432,2017-07-23 20:10:00+00:00,mlb
Arizona Diamondbacks,9718450,2017-09-09 01:40:00+00:00,mlb
Arizona Diamondbacks,9718377,2017-04-25 01:40:00+00:00,mlb
Arizona Diamondbacks,9718380,2017-04-28 01:40:00+00:00,mlb
Arizona Diamondbacks,9718378,2017-04-26 01:40:00+00:00,mlb
Arizona Diamondbacks,9718452,2017-09-10 20:10:00+00:00,mlb
Arizona Diamondbacks,9718451,2017-09-10 00:10:00+00:00,mlb
Arizona Diamondbacks,9718379,2017-04-27 01:40:00+00:00,mlb
Arizona Diamondbacks,9718412,2017-06-08 01:40:00+00:00,mlb
Arizona Diamondbacks,9718423,2017-06-29 19:40:00+00:00,mlb
Arizona Diamondbacks,9718422,2017-06-29 01:40:00+00:00,mlb
Arizona Diamondbacks,9767595,2017-03-31 01:40:00+00:00,mlb
Arizona Diamondbacks,9718371,2017-04-09 20:10:00+00:00,mlb
Arizona Diamondbacks,9767599,2017-04-01 01:40:00+00:00,mlb
Arizona Diamondbacks,9718369,2017-04-08 01:40:00+00:00,mlb
Arizona Diamondbacks,9718370,2017-04-09 00:10:00+00:00,mlb
Arizona Diamondbacks,9718424,2017-07-01 01:40:00+00:00,mlb
Arizona Diamondbacks,9718395,2017-05-16 01:40:00+00:00,mlb
Arizona Diamondbacks,9718413,2017-06-08 19:40:00+00:00,mlb
Arizona Diamondbacks,9718425,2017-07-02 02:10:00+00:00,mlb
Arizona Diamondbacks,9718414,2017-06-10 01:40:00+00:00,mlb
Arizona Diamondbacks,9718411,2017-06-07 01:40:00+00:00,mlb
Arizona Diamondbacks,9718419,2017-06-25 20:10:00+00:00,mlb
Arizona Diamondbacks,9718392,2017-05-13 01:40:00+00:00,mlb
Arizona Diamondbacks,9718398,2017-05-23 01:40:00+00:00,mlb
Arizona Diamondbacks,9718391,2017-05-12 01:40:00+00:00,mlb
Arizona Diamondbacks,9718427,2017-07-08 01:40:00+00:00,mlb
Arizona Diamondbacks,9718426,2017-07-02 20:10:00+00:00,mlb
Arizona Diamondbacks,9718396,2017-05-17 01:40:00+00:00,mlb
Arizona Diamondbacks,9718415,2017-06-11 02:10:00+00:00,mlb
Arizona Diamondbacks,9718385,2017-04-30 20:10:00+00:00,mlb
Arizona Diamondbacks,9718418,2017-06-25 02:10:00+00:00,mlb
Arizona Diamondbacks,9718399,2017-05-24 01:40:00+00:00,mlb
Arizona Diamondbacks,9718400,2017-05-24 19:40:00+00:00,mlb
Arizona Diamondbacks,9718420,2017-06-26 19:40:00+00:00,mlb
Arizona Diamondbacks,9718397,2017-05-17 19:40:00+00:00,mlb
Arizona Diamondbacks,9718421,2017-06-28 01:40:00+00:00,mlb
Arizona Diamondbacks,9718389,2017-05-10 01:40:00+00:00,mlb
San Diego Padres,9717103,2017-06-03 02:10:00+00:00,mlb
San Diego Padres,9717162,2017-09-22 02:10:00+00:00,mlb
San Diego Padres,9717104,2017-06-03 20:00:00+00:00,mlb
San Diego Padres,9717119,2017-06-25 20:40:00+00:00,mlb
San Diego Padres,9717115,2017-06-24 02:10:00+00:00,mlb
San Diego Padres,9717117,2017-06-25 02:10:00+00:00,mlb
San Diego Padres,9717084,2017-05-04 19:40:00+00:00,mlb
San Diego Padres,9717082,2017-05-03 02:10:00+00:00,mlb
San Diego Padres,9717083,2017-05-04 02:10:00+00:00,mlb
San Diego Padres,9717165,2017-09-24 20:40:00+00:00,mlb
San Diego Padres,9717163,2017-09-23 02:10:00+00:00,mlb
San Diego Padres,9717105,2017-06-04 20:40:00+00:00,mlb
San Diego Padres,9717164,2017-09-24 00:40:00+00:00,mlb
San Diego Padres,9717123,2017-07-01 02:10:00+00:00,mlb
San Diego Padres,9717134,2017-07-29 02:10:00+00:00,mlb
San Diego Padres,9717145,2017-08-19 02:10:00+00:00,mlb
San Diego Padres,9717057,2017-04-23 00:40:00+00:00,mlb
San Diego Padres,9717060,2017-04-23 20:40:00+00:00,mlb
San Diego Padres,9717101,2017-05-31 02:10:00+00:00,mlb
San Diego Padres,9717135,2017-07-30 00:40:00+00:00,mlb
San Diego Padres,9717146,2017-08-20 00:40:00+00:00,mlb
San Diego Padres,9717160,2017-09-20 02:10:00+00:00,mlb
San Diego Padres,9717050,2017-04-09 00:40:00+00:00,mlb
San Diego Padres,9717102,2017-05-31 20:00:00+00:00,mlb
San Diego Padres,9717113,2017-06-14 02:10:00+00:00,mlb
San Diego Padres,9717121,2017-06-29 02:10:00+00:00,mlb
San Diego Padres,9717129,2017-07-16 20:40:00+00:00,mlb
San Diego Padres,9717132,2017-07-27 02:10:00+00:00,mlb
San Diego Padres,9717154,2017-09-03 20:40:00+00:00,mlb
San Diego Padres,9717141,2017-08-16 02:10:00+00:00,mlb
San Diego Padres,9717088,2017-05-06 02:10:00+00:00,mlb
San Diego Padres,9717127,2017-07-15 02:10:00+00:00,mlb
San Diego Padres,9717130,2017-07-25 02:10:00+00:00,mlb
San Diego Padres,9717122,2017-06-30 01:10:00+00:00,mlb
San Diego Padres,9717133,2017-07-28 01:10:00+00:00,mlb
San Diego Padres,9717144,2017-08-18 02:10:00+00:00,mlb
San Diego Padres,9717089,2017-05-07 00:40:00+00:00,mlb
San Diego Padres,9717100,2017-05-29 20:40:00+00:00,mlb
San Diego Padres,9717111,2017-06-13 02:10:00+00:00,mlb
San Diego Padres,9717128,2017-07-16 00:40:00+00:00,mlb
San Diego Padres,9717131,2017-07-26 02:10:00+00:00,mlb
San Diego Padres,9717153,2017-09-03 00:40:00+00:00,mlb
San Diego Padres,9717125,2017-07-02 02:10:00+00:00,mlb
San Diego Padres,9717161,2017-09-21 01:10:00+00:00,mlb
San Diego Padres,9717098,2017-05-21 02:10:00+00:00,mlb
San Diego Padres,9717055,2017-04-22 02:10:00+00:00,mlb
San Diego Padres,9717099,2017-05-21 20:40:00+00:00,mlb
San Diego Padres,9717149,2017-08-30 02:10:00+00:00,mlb
San Diego Padres,9717152,2017-09-02 02:10:00+00:00,mlb
San Diego Padres,9717053,2017-04-20 02:10:00+00:00,mlb
San Diego Padres,9717097,2017-05-20 02:10:00+00:00,mlb
San Diego Padres,9717142,2017-08-16 19:40:00+00:00,mlb
San Diego Padres,9717136,2017-07-30 20:40:00+00:00,mlb
San Diego Padres,9717120,2017-06-28 02:10:00+00:00,mlb
San Diego Padres,9717147,2017-08-20 20:40:00+00:00,mlb
San Diego Padres,9717150,2017-08-31 01:10:00+00:00,mlb
San Diego Padres,9717054,2017-04-21 01:10:00+00:00,mlb
San Diego Padres,9717090,2017-05-07 20:40:00+00:00,mlb
San Diego Padres,9717051,2017-04-09 20:40:00+00:00,mlb
San Diego Padres,9717114,2017-06-14 19:40:00+00:00,mlb
San Diego Padres,9717140,2017-08-15 02:10:00+00:00,mlb
San Diego Padres,9717126,2017-07-02 20:40:00+00:00,mlb
San Diego Padres,9717148,2017-08-29 02:10:00+00:00,mlb
San Diego Padres,9717159,2017-09-19 02:10:00+00:00,mlb
San Diego Padres,9717049,2017-04-07 22:40:00+00:00,mlb
San Diego Padres,9717052,2017-04-19 02:10:00+00:00,mlb
San Diego Padres,9717137,2017-08-02 02:10:00+00:00,mlb
San Diego Padres,9717138,2017-08-02 19:40:00+00:00,mlb
San Diego Padres,9717109,2017-06-11 20:40:00+00:00,mlb
San Diego Padres,9717094,2017-05-17 02:10:00+00:00,mlb
